slug,name,h1,seo_title,seo_description,full_gost_name,grade,group_name,thickness_mm,width_mm,state,surface,gost,price_per_kg,lead_time,image_filename
lenta-2-0x25-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,0х25 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,0х25 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.0,25,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-0x25-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-0x30-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,0х30 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,0х30 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.0,30,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-0x30-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-0x40-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,0х40 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,0х40 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.0,40,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-0x40-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-0x50-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,0х50 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,0х50 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.0,50,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-0x50-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-0x60-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,0х60 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,0х60 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.0,60,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-0x60-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-0x75-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,0х75 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,0х75 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.0,75,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-0x75-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-0x80-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,0х80 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,0х80 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.0,80,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-0x80-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-0x100-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,0х100 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,0х100 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.0,100,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-0x100-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-0x120-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,0х120 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,0х120 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.0,120,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-0x120-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-0x150-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,0х150 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,0х150 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.0,150,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-0x150-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-0x200-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,0х200 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,0х200 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.0,200,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-0x200-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-0x250-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,0х250 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,0х250 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.0,250,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-0x250-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x3-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х3 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х3 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,3,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x3-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x5-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х5 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х5 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,5,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x5-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x8-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х8 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х8 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,8,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x8-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x10-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х10 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х10 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,10,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x10-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x15-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х15 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х15 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,15,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x15-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x20-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х20 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х20 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,20,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x20-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x25-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х25 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х25 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,25,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x25-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x30-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х30 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х30 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,30,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x30-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x40-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х40 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х40 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,40,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x40-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x50-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х50 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х50 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,50,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x50-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x60-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х60 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х60 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,60,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x60-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x75-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х75 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х75 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,75,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x75-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x80-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х80 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х80 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,80,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x80-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x100-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х100 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х100 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,100,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x100-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x120-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х120 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х120 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,120,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x120-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x150-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х150 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х150 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,150,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x150-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x200-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х200 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х200 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,200,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x200-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-2-5x250-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 2,5х250 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 2,5х250 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,2.5,250,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-2-5x250-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-3-0x3-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 3,0х3 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 3,0х3 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,3.0,3,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-3-0x3-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-3-0x5-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 3,0х5 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 3,0х5 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,3.0,5,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-3-0x5-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-3-0x8-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 3,0х8 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 3,0х8 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,3.0,8,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-3-0x8-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-3-0x10-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 3,0х10 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 3,0х10 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,3.0,10,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-3-0x10-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-3-0x15-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 3,0х15 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 3,0х15 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,3.0,15,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-3-0x15-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-3-0x20-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 3,0х20 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 3,0х20 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,3.0,20,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-3-0x20-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-3-0x25-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 3,0х25 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 3,0х25 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,3.0,25,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-3-0x25-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-3-0x30-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 3,0х30 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 3,0х30 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,3.0,30,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-3-0x30-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-3-0x40-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 3,0х40 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 3,0х40 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,3.0,40,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-3-0x40-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
lenta-3-0x50-mm-ei814-17khngt-nagartovannaya-gost-14117-85,"Лента 3,0х50 мм ЭИ814 (17ХНГТ) нагартованная ГОСТ 14117-85",сам впишу,сам впишу,сам впишу,"Лента 3,0х50 ЭИ814 (17ХНГТ)-Н-НТ-3-В ГОСТ 14117-85",ЭИ814 (17ХНГТ),Прецизионные сплавы,3.0,50,Нагартованная,Обычная,ГОСТ 14117-85,,Под заказ,lenta-3-0x50-mm-ei814-17khngt-nagartovannaya-gost-14117-85.jpg
